tool,theme_col,theme,beta,se,p_value,rr_per_month,rr_ci_low,rr_ci_high,pct_change_per_month,pct_ci_low,pct_ci_high,n_months,total_count,n_obs,df_resid,pearson_chi2,deviance,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,sig_0_05
hashicorp/vault,Associated Component Theme,Build/CI/Installation,-0.017430617609431338,0.007589307515081595,0.021633971169447794,0.9827204167915387,0.9682105932673287,0.9974476878216607,-1.7279583208461347,-3.1789406732671277,-0.2552312178339289,49,90,49,47.0,54.30982530910882,63.1603415844154,1.155528198066145,1.3438370549875616,False,False,0.20408163265306123,0.17525330520933013,0.7833933709798007,False,True
hashicorp/vault,Associated Component Theme,Release pipeline,-0.009104140803205013,0.00967037755862432,0.3464762156787069,0.9909371764057117,0.9723318913294704,1.0098984681457834,-0.9062823594288338,-2.76681086705296,0.9898468145783434,49,54,49,47.0,55.26367391285264,63.16278468501204,1.1758228492096305,1.34388903585132,False,False,0.3673469387755102,0.3355111856654678,0.2319449126410407,False,False
hashicorp/vault,Associated Component Theme,Verification workflow,0.0025006257670712327,0.05001873448374023,0.960127342426587,1.0025037549394373,0.9088855559090138,1.1057649361173048,0.25037549394373304,-9.111444409098624,10.576493611730475,49,2,49,47.0,46.97584960640132,12.792192157360269,0.999486161838326,0.27217430122043124,False,False,0.9591836734693877,0.9600064411041958,0.7539209404593601,False,False
notaryproject/notation,Associated Component Theme,API,-0.0518389808738012,0.02591531734180632,0.04546549883693194,0.9494817392548647,0.9024581122571002,0.9989555868955514,-5.051826074513532,-9.754188774289984,-0.10444131044485827,49,10,49,47.0,44.47151214976543,32.696050774452175,0.9462023861652219,0.6956606547755781,False,False,0.8367346938775511,0.823371161208049,0.5499952740980518,False,True
notaryproject/notation,Associated Component Theme,Authentication/Authorization tools,-0.04132508745844341,0.019473653525085385,0.03382913742976036,0.9595171522481705,0.9235840709320978,0.9968482506733564,-4.048284775182953,-7.641592906790217,-0.3151749326643638,49,16,49,47.0,56.089007474581784,42.992967365534874,1.1933831377570592,0.914743986500742,False,False,0.7551020408163265,0.7332974440809086,0.005547953033266064,True,True
notaryproject/notation,Associated Component Theme,Core,-0.03817614034961356,0.009388775678517633,4.7796830851976365e-05,0.9625433832306246,0.9449926392430646,0.9804200859629677,-3.7456616769375395,-5.500736075693535,-1.9579914037032298,49,67,49,47.0,124.7942298636784,110.33859560662283,2.6551963800782636,2.3476296937579324,True,False,0.4489795918367347,0.3158972145645732,0.31747078934743705,False,True
notaryproject/notation,Associated Component Theme,CLI tooling,-0.03338566174681687,0.00534604403165474,4.2399452491111246e-10,0.9671654889221948,0.9570842000665535,0.977352967374304,-3.2834511077805217,-4.2915799933446515,-2.2647032625696006,49,199,49,47.0,226.96874184221943,201.1823305491305,4.829122166855733,4.280475118066606,True,False,0.1836734693877551,0.052184273028877036,7.996107847721111e-05,True,True
notaryproject/notation,Associated Component Theme,Key Management Core / Secrets Backend,-0.031146195619915225,0.015598649528374255,0.04585518924381233,0.9693338503535005,0.9401465151384687,0.9994273214986635,-3.0666149646499496,-5.98534848615313,-0.05726785013364655,49,23,49,47.0,69.5751723168923,54.98560809661542,1.480322815253028,1.1699065552471366,False,False,0.673469387755102,0.6378946162824592,0.18857499342225226,False,True
notaryproject/notation,Associated Component Theme,Signing workflow,-0.029335463823408525,0.008017159073168826,0.00025311771261514026,0.9710906440388516,0.9559505477087505,0.9864705252798293,-2.890935596114841,-4.404945229124946,-1.3529474720170742,49,86,49,47.0,100.56590807122647,97.38202089788189,2.1397001717282227,2.0719578914442955,True,False,0.2857142857142857,0.21548327654191768,0.02082297129603196,True,True
notaryproject/notation,Associated Component Theme,Verification workflow,-0.02628790880400168,0.008929466125350024,0.0032405152594424196,0.9740546103365666,0.9571552620327172,0.9912523302676985,-2.5945389663433405,-4.2844737967282835,-0.8747669732301455,49,68,49,47.0,119.56690677191767,100.04536615261635,2.5439767398280355,2.1286248117577946,True,False,0.3877551020408163,0.280846888866917,0.32695691991492365,False,True
notaryproject/notation,Associated Component Theme,Policy/configuration,-0.025073483309135457,0.009804650197110142,0.010548660985824274,0.9752382456617373,0.9566759092603745,0.9941607461785986,-2.4761754338262665,-4.332409073962551,-0.583925382140138,49,56,49,47.0,66.92111330337414,72.21420445148873,1.4238534745398754,1.536472435138058,False,False,0.40816326530612246,0.3436581692663197,0.11956659023016737,False,True
notaryproject/notation,Associated Component Theme,Release pipeline,-0.024822244820008207,0.02033482819135689,0.2222085676536445,0.9754832938265929,0.937368771431454,1.0151475977609559,-2.4516706173407066,-6.263122856854597,1.5147597760955867,49,13,49,47.0,68.40048888043489,42.31797210921725,1.455329550647551,0.9003823853024947,False,False,0.7959183673469388,0.7701809510976734,0.0156204088255157,True,False
notaryproject/notation,Associated Component Theme,Build/CI/Installation,-0.021303190764624173,0.013978237538855952,0.12750233577184963,0.9789221194254843,0.9524663160431848,1.0061127619520285,-2.107788057451565,-4.753368395681523,0.6112761952028478,49,27,49,47.0,73.67241659245906,65.16141686522607,1.5674982253714693,1.3864131247920441,True,False,0.673469387755102,0.5840421915491516,0.49973040231785415,False,False
notaryproject/notation,Associated Component Theme,Notification/Logging,-0.015513289562314167,0.011202537814643549,0.16611321604207563,0.9846064216763899,0.9632230600050535,1.0064644897530783,-1.5393578323610102,-3.6776939994946467,0.646448975307834,49,41,49,47.0,99.63071777486644,83.59558090295045,2.119802505848222,1.7786293809138392,True,False,0.5510204081632653,0.4402724675174359,0.476886333066311,False,False
notaryproject/notation,Associated Component Theme,Web Client,0.015137055964457281,0.07168243372553218,0.8327559644809731,1.0152522014503718,0.8821788073172038,1.168399222471013,1.525220145037176,-11.782119268279622,16.839922247101292,49,1,49,47.0,46.9049095899948,7.738435991648153,0.9979767997871234,0.16464757429038623,False,False,0.9795918367346939,0.9798079359522216,0.8751759558832609,False,False
openpubkey/openpubkey,Associated Component Theme,Signing workflow,0.012943123691659116,0.0269947493169746,0.631605590232283,1.013027248471108,0.9608215444970274,1.0680695203209185,1.3027248471108033,-3.917845550297261,6.806952032091851,49,7,49,47.0,55.732026419407156,29.78313111178803,1.185787796157599,0.6336836406763411,False,False,0.8775510204081632,0.8671717720312921,0.0002245763792634722,True,False
openpubkey/openpubkey,Associated Component Theme,API,0.014403950060894727,0.015622369768747526,0.35652439761151133,1.014508186821964,0.9839148751303753,1.0460527502365586,1.4508186821964086,-1.6085124869624656,4.605275023655864,49,21,49,47.0,105.21459408025814,71.13638904885507,2.2386083846863434,1.5135401925288312,True,False,0.7959183673469388,0.6538866067639266,7.180358324645188e-07,True,False
openpubkey/openpubkey,Associated Component Theme,Verification workflow,0.02774186110379557,0.020514263746647613,0.17627278274015146,1.0281302497555669,0.9876112840576163,1.0703115968051018,2.8130249755566883,-1.2388715942383666,7.0311596805101795,49,13,49,47.0,45.443190357292714,38.13099819378237,0.9668763905806961,0.8112978339102631,False,False,0.7755102040816326,0.7709460275722019,2.05086896435087e-06,True,False
openpubkey/openpubkey,Associated Component Theme,Core,0.027807176573177463,0.00971411666878171,0.004202425928293638,1.0281974047585218,1.0088060550716218,1.047961496501032,2.819740475852184,0.8806055071621799,4.796149650103199,49,58,49,47.0,242.80866263726637,165.535943553204,5.16614175823971,3.5220413521958296,True,False,0.7142857142857143,0.33710309349356365,0.0002573569847966423,True,True
openpubkey/openpubkey,Associated Component Theme,Key Management Core / Secrets Backend,0.03686104154092968,0.054049006749484464,0.49524340895270935,1.0375488346331718,0.9332566722941519,1.1534957276033813,3.7548834633171824,-6.674332770584812,15.349572760338127,49,2,49,47.0,43.10599920884771,12.292017739254012,0.9171489193371853,0.26153229232455344,False,False,0.9591836734693877,0.9602108990418949,0.7313791070910838,False,False
openpubkey/openpubkey,Associated Component Theme,Web Client,0.0418318594496302,0.03187212066933653,0.18935464853639505,1.0427191406402647,0.9795739986673614,1.1099347346261885,4.271914064026472,-2.042600133263861,10.993473462618851,49,6,49,47.0,36.889820938253244,23.29941632368332,0.7848898071968775,0.4957322622060281,False,True,0.8775510204081632,0.8868911889163213,0.16338165127554863,False,False
openpubkey/openpubkey,Associated Component Theme,Authentication/Authorization tools,0.048613971605653436,0.013825390696118827,0.0004376359870183306,1.0498150141050806,1.021749348510962,1.0786515943921116,4.98150141050806,2.1749348510962108,7.865159439211156,49,34,49,47.0,132.788520886756,94.02133330279415,2.825287678441617,2.00045390005945,True,False,0.7142857142857143,0.5474025722610436,0.012132171111488529,True,True
openpubkey/openpubkey,Associated Component Theme,Build/CI/Installation,0.051169708553462215,0.025825535064204725,0.04755080160305254,1.0525014966340276,1.0005518120198884,1.1071484625874113,5.250149663402759,0.05518120198884091,10.71484625874113,49,10,49,47.0,67.36437885882759,38.34423613415632,1.4332846565707997,0.815834811365028,False,False,0.8571428571428571,0.8231911399975825,0.06826036036216457,False,True
