model_set,tool,theme_col,theme_or_category,beta,p_value,n_obs,n_months,df_resid,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,total_count
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Core,-0.03817614034961356,4.7796830851976365e-05,49,49,47.0,2.6551963800782636,2.3476296937579324,True,False,0.4489795918367347,0.3158972145645732,0.31747078934743705,False,67
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Key Management Core / Secrets Backend,-0.031146195619915225,0.04585518924381233,49,49,47.0,1.480322815253028,1.1699065552471366,False,False,0.673469387755102,0.6378946162824592,0.18857499342225226,False,23
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Notification/Logging,-0.015513289562314167,0.16611321604207563,49,49,47.0,2.119802505848222,1.7786293809138392,True,False,0.5510204081632653,0.4402724675174359,0.476886333066311,False,41
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Policy/configuration,-0.025073483309135457,0.010548660985824274,49,49,47.0,1.4238534745398754,1.536472435138058,False,False,0.40816326530612246,0.3436581692663197,0.11956659023016737,False,56
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Release pipeline,-0.024822244820008207,0.2222085676536445,49,49,47.0,1.455329550647551,0.9003823853024947,False,False,0.7959183673469388,0.7701809510976734,0.0156204088255157,True,13
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Signing workflow,-0.029335463823408525,0.00025311771261514026,49,49,47.0,2.1397001717282227,2.0719578914442955,True,False,0.2857142857142857,0.21548327654191768,0.02082297129603196,True,86
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Verification workflow,-0.02628790880400168,0.0032405152594424196,49,49,47.0,2.5439767398280355,2.1286248117577946,True,False,0.3877551020408163,0.280846888866917,0.32695691991492365,False,68
tool_by_Associated_Component_Theme,notaryproject/notation,Associated Component Theme,Web Client,0.015137055964457281,0.8327559644809731,49,49,47.0,0.9979767997871234,0.16464757429038623,False,False,0.9795918367346939,0.9798079359522216,0.8751759558832609,False,1
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,API,0.014403950060894727,0.35652439761151133,49,49,47.0,2.2386083846863434,1.5135401925288312,True,False,0.7959183673469388,0.6538866067639266,7.180358324645188e-07,True,21
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Authentication/Authorization tools,0.048613971605653436,0.0004376359870183306,49,49,47.0,2.825287678441617,2.00045390005945,True,False,0.7142857142857143,0.5474025722610436,0.012132171111488529,True,34
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Build/CI/Installation,0.051169708553462215,0.04755080160305254,49,49,47.0,1.4332846565707997,0.815834811365028,False,False,0.8571428571428571,0.8231911399975825,0.06826036036216457,False,10
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,CLI tooling,0.07770381497536337,0.0003870625560276983,49,49,47.0,4.3895256647910355,1.814805877083622,True,False,0.8775510204081632,0.7229977843999382,0.32450732184517367,False,19
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Core,0.027807176573177463,0.004202425928293638,49,49,47.0,5.16614175823971,3.5220413521958296,True,False,0.7142857142857143,0.33710309349356365,0.0002573569847966423,True,58
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Key Management Core / Secrets Backend,0.03686104154092968,0.49524340895270935,49,49,47.0,0.9171489193371853,0.26153229232455344,False,False,0.9591836734693877,0.9602108990418949,0.7313791070910838,False,2
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Notification/Logging,0.08333740403055177,0.14478938984625458,49,49,47.0,0.9546831220167143,0.3525528386641262,False,False,0.9591836734693877,0.9425179704744536,0.6132473808385698,False,3
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Policy/configuration,0.08013872492175456,0.0019826256448343175,49,49,47.0,2.3169970201822103,1.1883528012335707,True,False,0.8775510204081632,0.7802494264544161,0.06144382779063469,False,14
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Release pipeline,0.10174104866284671,0.19845549779490423,49,49,47.0,1.0489671974779655,0.2761337870432801,False,False,0.9795918367346939,0.9611947502605647,0.7566120858579218,False,2
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Signing workflow,0.012943123691659116,0.631605590232283,49,49,47.0,1.185787796157599,0.6336836406763411,False,False,0.8775510204081632,0.8671717720312921,0.0002245763792634722,True,7
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Verification workflow,0.02774186110379557,0.17627278274015146,49,49,47.0,0.9668763905806961,0.8112978339102631,False,False,0.7755102040816326,0.7709460275722019,2.05086896435087e-06,True,13
tool_by_Associated_Component_Theme,openpubkey/openpubkey,Associated Component Theme,Web Client,0.0418318594496302,0.18935464853639505,49,49,47.0,0.7848898071968775,0.4957322622060281,False,True,0.8775510204081632,0.8868911889163213,0.16338165127554863,False,6
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,API,-0.034672890190302064,0.0021462304729610183,49,49,47.0,1.7373444457882266,1.3941599390641604,True,False,0.46938775510204084,0.4357719293005333,0.45379185557517654,False,45
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Authentication/Authorization tools,-0.043845447263713665,3.120967610281903e-05,49,49,47.0,0.8658442071692174,1.0784300088184213,False,False,0.40816326530612246,0.3869417057159637,0.07543062423182297,False,56
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Build/CI/Installation,-0.03469432467018461,1.6101911281011608e-07,49,49,47.0,1.3870964489767181,1.3355279313868527,False,False,0.10204081632653061,0.12530047658077684,0.21686762170837146,False,131
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,CLI tooling,-0.03443394925009877,1.4419995945606544e-23,49,49,47.0,1.8012059014735173,1.5185942238862677,True,False,0.0,0.0029110569133586855,0.5740911649218378,False,484
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Core,-0.04622466020410485,2.995679526838444e-19,49,49,47.0,1.1851941021484955,1.3283626853852748,False,False,0.08163265306122448,0.061663560187151405,0.6419340928275254,False,239
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Key Management Core / Secrets Backend,-0.039861571391146725,1.8858371772983548e-05,49,49,47.0,0.867227513172914,1.0535571883333785,False,False,0.30612244897959184,0.3117187100206905,0.5092321777599783,False,69
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Notification/Logging,-0.051647285446141555,0.00018985895905306545,49,49,47.0,1.7343734418269683,1.4861379442550988,True,False,0.6326530612244898,0.5443071876124819,0.9029529493879166,False,35
tool_by_Associated_Component_Theme,sigstore/cosign,Associated Component Theme,Policy/configuration,-0.05269348378282306,4.513969394220109e-15,49,49,47.0,1.3847590607036588,1.5370588788128101,False,False,0.1836734693877551,0.16038489479282303,0.39324032850269286,False,150
