repo,issue_number,issue_author,issue_text_words,issue_text_chars,comment_count,unique_commenters,comment_text_words,comment_text_chars,comment_authors_joined,unique_thread_participants,total_text_words,total_text_chars
sigstore/cosign,3202,GarrykZ,80,409,0,0,0,0,,1,80,409
sigstore/cosign,3192,tafli,408,2853,0,0,0,0,,1,408,2853
sigstore/cosign,3182,axi92,153,1185,3,2,69,342,GarrykZ|github-actions[bot],3,222,1527
sigstore/cosign,3173,NH1ATT,154,1038,2,2,156,1126,falcorocks|tosone,3,310,2164
sigstore/cosign,3168,jtackaberry,77,445,5,3,233,1396,github-actions[bot]|haydentherapper|viveksahu26,4,310,1841
sigstore/cosign,3163,NH1ATT,96,720,1,1,21,116,haydentherapper,2,117,836
sigstore/cosign,3160,alex-sentsiurou,308,2841,2,1,102,568,haydentherapper,2,410,3409
sigstore/cosign,3158,openstack-test,324,2477,1,1,10,52,haydentherapper,2,334,2529
sigstore/cosign,3155,lcarva,111,660,2,1,78,410,haydentherapper,2,189,1070
sigstore/cosign,3153,wlynch,288,1786,1,1,17,107,haydentherapper,2,305,1893
sigstore/cosign,3151,pjbgf,37,245,0,0,0,0,,1,37,245
sigstore/cosign,3149,hectorj2f,171,1090,8,3,355,2233,haydentherapper|hectorj2f|pwelch,3,526,3323
sigstore/cosign,3145,ethanchowell,262,2082,6,3,517,3405,ethanchowell|hectorj2f|viveksahu26,3,779,5487
sigstore/cosign,3141,lkatalin,107,701,3,3,116,683,BinToss|emmeowzing|tommyd450,4,223,1384
sigstore/cosign,3139,haydentherapper,228,1479,16,6,1634,9727,bkabrda|cmurphy|codysoyland|haydentherapper|steiza|wata727,6,1862,11206
sigstore/cosign,3137,openstack-test,155,1398,1,1,15,82,haydentherapper,2,170,1480
sigstore/cosign,3133,vpnachev,577,4669,0,0,0,0,,1,577,4669
sigstore/cosign,3132,Smadat001,15,99,1,1,45,266,haydentherapper,2,60,365
sigstore/cosign,3131,Smadat001,14,91,0,0,0,0,,1,14,91
sigstore/cosign,3129,chainhead,207,1288,2,2,110,696,chainhead|haydentherapper,2,317,1984
sigstore/cosign,3120,jonjohnsonjr,79,536,1,1,37,285,Akaame,2,116,821
sigstore/cosign,3114,dmitris,131,822,0,0,0,0,,1,131,822
sigstore/cosign,3111,haydentherapper,54,347,2,2,53,342,haydentherapper|s1ntaxe770r,2,107,689
sigstore/cosign,3110,haydentherapper,115,733,0,0,0,0,,1,115,733
sigstore/cosign,3104,yxxchange,139,985,1,1,67,388,hectorj2f,2,206,1373
sigstore/cosign,3102,ChrisJBurns,886,5231,2,2,64,338,ChrisJBurns|znewman01,2,950,5569
sigstore/cosign,3095,nicolaschaillan,96,616,2,1,55,301,malancas,2,151,917
sigstore/cosign,3094,nicolaschaillan,271,2653,9,4,660,5385,YvesVanStappen|amornc|haydentherapper|malancas,5,931,8038
sigstore/cosign,3093,smythp,124,762,0,0,0,0,,1,124,762
sigstore/cosign,3092,smythp,132,831,6,5,200,1226,ChristianCiach|cpanato|github-actions[bot]|hectorj2f|smythp,5,332,2057
sigstore/cosign,3088,znewman01,172,1077,6,5,149,819,AppleGamer22|LewisThomas|haydentherapper|vEpiphyte|znewman01,5,321,1896
sigstore/cosign,3083,akorp,194,1431,8,5,238,1409,LindaArende|akorp|haydentherapper|hectorj2f|malancas,5,432,2840
sigstore/cosign,3081,mattmoor,112,724,1,1,10,94,imjasonh,2,122,818
sigstore/cosign,3065,LiZhang19817,39,237,4,3,72,402,github-actions[bot]|xukey|znewman01,4,111,639
sigstore/cosign,3063,INT2ECALL,13,70,1,1,14,86,hectorj2f,2,27,156
sigstore/cosign,3045,sunnoy,161,1133,1,1,19,134,biehl1,2,180,1267
sigstore/cosign,3039,yrobla,39,263,0,0,0,0,,1,39,263
sigstore/cosign,3034,seankhliao,253,1518,1,1,17,86,VenutNSA,2,270,1604
sigstore/cosign,3030,lcarva,242,2184,12,4,1915,12968,chaospuppy|lcarva|sudo-bmitch|znewman01,4,2157,15152
sigstore/cosign,3029,cctechwiz,170,1441,1,1,111,783,znewman01,2,281,2224
sigstore/cosign,3025,thangarajav,551,3391,1,1,8,50,znewman01,2,559,3441
sigstore/cosign,3024,L1ghtman2k,279,2090,2,2,170,973,pipelineburst|znewman01,3,449,3063
sigstore/cosign,3023,thangarajav,550,3382,2,2,51,285,LionnelC|thangarajav,2,601,3667
sigstore/cosign,3019,lmarchione-r7,345,2062,3,2,183,1099,haydentherapper|lmarchione-r7,2,528,3161
sigstore/cosign,3015,manuschillerdev,474,3984,5,5,398,2816,cpanato|manuschillerdev|nontster|orenlevi333|znewman01,5,872,6800
sigstore/cosign,3012,reds7373,114,978,6,4,264,1418,github-actions[bot]|reds7373|shvam|znewman01,4,378,2396
sigstore/cosign,3006,dmitris,463,3200,7,3,809,4917,dmitris|haydentherapper|hslatman,3,1272,8117
sigstore/cosign,2999,hegerdes,499,4282,1,1,151,1113,hegerdes,1,650,5395
sigstore/cosign,2997,Edward13ruf,150,904,2,2,53,305,haydentherapper|mattmoor,3,203,1209
sigstore/cosign,2995,saschagrunert,169,1053,0,0,0,0,,1,169,1053
sigstore/cosign,2989,xukey,154,980,11,6,665,3788,ChristianCiach|github-actions[bot]|haydentherapper|mattdibi|rdimitrov|znewman01,7,819,4768
sigstore/cosign,2986,clemenko,59,343,7,3,175,1055,clemenko|mritunjaysharma394|znewman01,3,234,1398
sigstore/cosign,2985,muzammil786,124,764,6,3,203,1214,mattdibi|muzammil786|znewman01,3,327,1978
sigstore/cosign,2983,rohanshetty-bh,122,830,7,4,533,15948,cpanato|github-actions[bot]|patflynn|rohanshetty-bh,4,655,16778
sigstore/cosign,2979,Mukuls77,384,3297,6,4,68,434,Mukuls77|haydentherapper|hectorj2f|znewman01,4,452,3731
sigstore/cosign,2978,imjasonh,172,1220,0,0,0,0,,1,172,1220
sigstore/cosign,2977,h4l,387,2402,3,2,279,1574,h4l|haydentherapper,2,666,3976
sigstore/cosign,2973,dmitris,332,2245,0,0,0,0,,1,332,2245
sigstore/cosign,2962,znewman01,146,1491,2,2,42,260,mritunjaysharma394|thangarajav,3,188,1751
sigstore/cosign,2961,dioguerra,185,1224,1,1,41,230,dioguerra,1,226,1454
sigstore/cosign,2939,zhaoyonghe,352,2832,2,2,229,1424,haydentherapper|znewman01,3,581,4256
sigstore/cosign,2937,znewman01,236,1571,2,1,147,951,lcarva,2,383,2522
sigstore/cosign,2930,anderssonw,167,1023,6,4,444,2677,anderssonw|fool1280|vishal-chdhry|znewman01,4,611,3700
sigstore/cosign,2925,pkwiatkowski1,85,578,1,1,75,427,znewman01,2,160,1005
sigstore/cosign,2921,tylerauerbeck,199,1346,2,2,58,316,hectorj2f|tylerauerbeck,2,257,1662
sigstore/cosign,2919,dpp,143,930,1,1,11,44,dpp,1,154,974
sigstore/cosign,2915,0sewa0,782,12002,2,2,144,1073,0sewa0|haydentherapper,2,926,13075
sigstore/cosign,2914,jas4711,198,1325,8,7,552,3874,cpanato|krisharyan|remkolems|rnjudge|robertohueso|vishal-chdhry|znewman01,8,750,5199
sigstore/cosign,2910,steiza,80,494,0,0,0,0,,1,80,494
sigstore/cosign,2908,znewman01,226,1396,1,1,94,539,sigwinch28,2,320,1935
sigstore/cosign,2907,loozhengyuan,470,3511,9,4,500,2980,axi92|haydentherapper|loozhengyuan|znewman01,4,970,6491
sigstore/cosign,2904,haydentherapper,50,346,4,3,50,251,haydentherapper|mritunjaysharma394|tannerjones4075,3,100,597
sigstore/cosign,2892,znewman01,234,1386,0,0,0,0,,1,234,1386
sigstore/cosign,2887,eddiezane,61,417,5,3,134,727,hrittikhere|rnjudge|znewman01,4,195,1144
sigstore/cosign,2886,shenxianpeng,220,1773,1,1,32,177,haydentherapper,2,252,1950
sigstore/cosign,2879,jonjohnsonjr,53,370,0,0,0,0,,1,53,370
sigstore/cosign,2871,SaiJyothiGudibandi,686,6038,20,5,1598,11942,SaiJyothiGudibandi|hectorj2f|lcarva|warroyo|znewman01,5,2284,17980
sigstore/cosign,2863,wlynch,203,1435,4,4,127,761,haydentherapper|priyawadhwa|wlynch|znewman01,4,330,2196
sigstore/cosign,2861,mtcolman,187,1187,4,3,307,2090,mtcolman|pschulten|znewman01,3,494,3277
sigstore/cosign,2860,mlieberman85,91,514,6,5,230,1237,developer-guy|haydentherapper|mlieberman85|schoudhury|ziel,5,321,1751
sigstore/cosign,2859,lmussier,265,2033,4,3,394,2948,lcarva|lmussier|znewman01,3,659,4981
sigstore/cosign,2858,lmussier,132,713,7,5,573,3605,Fassino|haydentherapper|lmussier|vEpiphyte|znewman01,5,705,4318
sigstore/cosign,2854,itaysk,213,2011,3,3,81,482,itaysk|jdolitsky|znewman01,3,294,2493
sigstore/cosign,2849,favonia,202,1161,6,3,382,2238,favonia|haydentherapper|znewman01,3,584,3399
sigstore/cosign,2839,lcarva,51,360,0,0,0,0,,1,51,360
sigstore/cosign,2838,haydentherapper,81,513,0,0,0,0,,1,81,513
sigstore/cosign,2836,rdimitrov,86,556,5,3,105,569,asraa|rdimitrov|znewman01,3,191,1125
sigstore/cosign,2834,vbatts,658,5801,1,1,18,92,znewman01,2,676,5893
sigstore/cosign,2833,udf2457,72,419,1,1,53,326,haydentherapper,2,125,745
sigstore/cosign,2832,udf2457,52,295,1,1,38,202,znewman01,2,90,497
sigstore/cosign,2827,dneville-cvs,399,3101,3,1,75,473,haydentherapper,2,474,3574
sigstore/cosign,2826,choukri-m,263,1764,4,3,293,1692,choukri-m|haydentherapper|znewman01,3,556,3456
sigstore/cosign,2808,biehl1,208,1333,10,5,1225,7459,biehl1|github-actions[bot]|haydentherapper|kostrse|znewman01,5,1433,8792
sigstore/cosign,2805,philpennock,244,1634,1,1,104,599,znewman01,2,348,2233
sigstore/cosign,2804,philpennock,360,2319,5,3,644,3854,haydentherapper|philpennock|znewman01,3,1004,6173
sigstore/cosign,2803,dneville-cvs,610,11945,3,3,229,1440,dneville-cvs|nsmith5|znewman01,3,839,13385
sigstore/cosign,2800,swinslow,69,426,7,3,515,2922,favonia|haydentherapper|znewman01,4,584,3348
sigstore/cosign,2798,haydentherapper,30,195,1,1,8,58,haydentherapper,1,38,253
sigstore/cosign,2796,swinslow,76,490,0,0,0,0,,1,76,490
sigstore/cosign,2795,yvettelevinem1,16,143,1,1,14,71,cpanato,2,30,214
sigstore/cosign,2794,captainfalcon23,50,276,10,4,1171,7416,captainfalcon23|github-actions[bot]|sudo-bmitch|znewman01,4,1221,7692
sigstore/cosign,2790,ikwork,293,1997,10,2,667,4418,hectorj2f|ikwork,2,960,6415
sigstore/cosign,2789,omkhard,255,1906,5,2,85,436,hectorj2f|omkhard,2,340,2342
sigstore/cosign,2788,syan10,113,683,2,2,154,971,haydentherapper|znewman01,3,267,1654
sigstore/cosign,2786,znewman01,107,740,2,2,12,60,cpanato|znewman01,2,119,800
sigstore/cosign,2783,fpoirotte,159,941,6,3,349,1863,github-actions[bot]|sudo-bmitch|znewman01,4,508,2804
sigstore/cosign,2778,haydentherapper,81,534,1,1,34,217,mattmoor,2,115,751
sigstore/cosign,2777,bratkartoffel,102,624,1,1,18,119,znewman01,2,120,743
sigstore/cosign,2776,ghost,54,355,2,2,38,206,hectorj2f|znewman01,3,92,561
sigstore/cosign,2775,tuananh,39,213,3,3,163,943,developer-guy|tuananh|znewman01,3,202,1156
sigstore/cosign,2771,bogdanbiv,171,1157,2,2,18,103,haydentherapper|znewman01,3,189,1260
sigstore/cosign,2765,cmoulliard,221,1623,2,2,18,107,hectorj2f|znewman01,3,239,1730
sigstore/cosign,2764,tstromberg,49,293,2,2,35,157,enyinna1234|haydentherapper,3,84,450
sigstore/cosign,2763,learningcicd,37,252,2,1,16,88,znewman01,2,53,340
sigstore/cosign,2755,lcarva,231,1396,9,6,841,5238,ChristianCiach|crispysipper|haydentherapper|lcarva|lumjjb|priyawadhwa,6,1072,6634
sigstore/cosign,2754,chunteck,173,1038,4,2,148,858,github-actions[bot]|znewman01,3,321,1896
sigstore/cosign,2748,shreelola,67,436,4,3,181,1094,Gabrielopesantos|cpanato|shreelola,3,248,1530
sigstore/cosign,2747,mi1wei,76,543,1,1,12,73,znewman01,2,88,616
sigstore/cosign,2742,xopham,152,1036,1,1,17,109,znewman01,2,169,1145
sigstore/cosign,2736,haydentherapper,201,1210,8,4,847,5025,dylrich|haydentherapper|melba-lopez|znewman01,4,1048,6235
sigstore/cosign,2730,pcsgithubid,122,801,13,8,912,7579,Ameen2236|botkero|cpanato|gramian|manuschillerdev|paolomainardi|pcsgithubid|znewman01,8,1034,8380
sigstore/cosign,2719,wata727,149,1076,2,1,61,337,haydentherapper,2,210,1413
sigstore/cosign,2714,haydentherapper,59,334,0,0,0,0,,1,59,334
sigstore/cosign,2713,mattmoor,120,857,2,2,20,113,mattmoor|vaikas,2,140,970
sigstore/cosign,2705,znewman01,51,307,1,1,59,352,clemenko,2,110,659
sigstore/cosign,2704,haydentherapper,339,2150,2,2,133,699,asraa|haydentherapper,2,472,2849
sigstore/cosign,2700,choukri-m,294,1778,2,2,92,532,choukri-m|znewman01,2,386,2310
sigstore/cosign,2697,adanil,54,360,5,3,132,686,haydentherapper|wlynch|znewman01,4,186,1046
sigstore/cosign,2691,znewman01,308,2189,3,3,790,4928,haydentherapper|lcarva|znewman01,3,1098,7117
sigstore/cosign,2688,imjasonh,229,1481,9,8,697,4259,amdawson|developer-guy|dlorenc|github-actions[bot]|imjasonh|nettrino|scott-hpe|stefanprodan,8,926,5740
sigstore/cosign,2685,paulsavoie,251,1791,0,0,0,0,,1,251,1791
sigstore/cosign,2675,netsandbox,59,406,5,2,215,1531,cpanato|netsandbox,2,274,1937
sigstore/cosign,2669,nkreiger,157,1078,1,1,9,53,nkreiger,1,166,1131
sigstore/cosign,2666,ctron,72,1729,9,3,513,3121,ctron|developer-guy|znewman01,3,585,4850
sigstore/cosign,2661,TomHennen,69,433,4,2,282,1653,TomHennen|asraa,2,351,2086
sigstore/cosign,2660,nbusseneau,490,3485,3,3,158,944,haydentherapper|nbusseneau|pwelch,3,648,4429
sigstore/cosign,2659,thangarajav,259,1676,8,5,1166,7663,imjasonh|jonjohnsonjr|thangarajav|yiakwy|znewman01,5,1425,9339
sigstore/cosign,2655,choukri-m,175,1046,1,1,220,1592,hectorj2f,2,395,2638
sigstore/cosign,2654,thangarajav,212,1363,2,2,50,380,thangarajav|znewman01,2,262,1743
sigstore/cosign,2651,raffaelespazzoli,49,282,3,2,64,412,hasanhakkaev|hectorj2f,3,113,694
sigstore/cosign,2648,znewman01,556,4009,10,5,302,1608,github-actions[bot]|haydentherapper|ivanayov|vishal-chdhry|znewman01,5,858,5617
sigstore/cosign,2646,MRBin77,172,1265,10,4,561,3512,MRBin77|developer-guy|hasanhakkaev|uralsemih,4,733,4777
sigstore/cosign,2640,JamieW87,301,2106,2,2,128,713,JamieW87|znewman01,2,429,2819
sigstore/cosign,2639,raffaelespazzoli,112,704,0,0,0,0,,1,112,704
sigstore/cosign,2635,nsmith5,45,311,5,3,159,869,haydentherapper|nsmith5|znewman01,3,204,1180
sigstore/cosign,2632,nsmith5,185,3709,32,6,4661,30594,avishayil|chaospuppy|dschiemann80|haydentherapper|nsmith5|znewman01,6,4846,34303
sigstore/cosign,2630,nsmith5,250,1580,11,2,916,5343,haydentherapper|nsmith5,2,1166,6923
sigstore/cosign,2624,Dentrax,341,2201,2,2,46,271,cpanato|haydentherapper,3,387,2472
sigstore/cosign,2612,wlynch,164,1090,4,3,51,300,mattmoor|wlynch|znewman01,3,215,1390
sigstore/cosign,2611,budgester,206,1863,8,3,359,2314,budgester|gosixtyfive|znewman01,3,565,4177
sigstore/cosign,2603,thesayyn,219,1743,7,3,266,1801,paolomainardi|vishal-chdhry|znewman01,4,485,3544
sigstore/cosign,2596,vaikas,206,1313,3,3,44,280,hectorj2f|mattmoor|znewman01,4,250,1593
sigstore/cosign,2593,asraa,89,657,0,0,0,0,,1,89,657
sigstore/cosign,2590,vaikas,583,7289,14,6,1128,6554,asraa|haydentherapper|hectorj2f|priyawadhwa|vaikas|znewman01,6,1711,13843
sigstore/cosign,2588,garymalaysia,120,865,9,3,356,2050,asraa|garymalaysia|znewman01,3,476,2915
sigstore/cosign,2586,ChrisJBurns,102,626,0,0,0,0,,1,102,626
sigstore/cosign,2582,stefan-zh,151,957,2,2,79,443,cpanato|stefan-zh,2,230,1400
sigstore/cosign,2581,priyawadhwa,52,327,0,0,0,0,,1,52,327
sigstore/cosign,2576,suzuki-shunsuke,251,1876,9,2,1032,8901,haydentherapper|suzuki-shunsuke,2,1283,10777
sigstore/cosign,2570,hectorj2f,244,1699,2,2,90,506,hectorj2f|mattmoor,2,334,2205
sigstore/cosign,2568,vEpiphyte,243,1452,10,6,1855,10796,cipherboy|dlorenc|haydentherapper|kommendorkapten|vEpiphyte|znewman01,6,2098,12248
sigstore/cosign,2562,vEpiphyte,284,2196,0,0,0,0,,1,284,2196
sigstore/cosign,2557,AaronFriel,364,2223,2,2,94,595,AaronFriel|znewman01,2,458,2818
sigstore/cosign,2554,suzuki-shunsuke,170,1203,2,2,20,128,dlorenc|suzuki-shunsuke,2,190,1331
sigstore/cosign,2545,matglas,138,1124,0,0,0,0,,1,138,1124
sigstore/cosign,2540,vaikas,73,429,2,2,17,99,haydentherapper|vaikas,2,90,528
sigstore/cosign,2537,vaikas,79,489,3,3,72,320,asraa|haydentherapper|vaikas,3,151,809
sigstore/cosign,2534,haydentherapper,73,492,3,2,123,724,haydentherapper|znewman01,2,196,1216
sigstore/cosign,2533,dolevhadad,11,76,1,1,59,339,znewman01,2,70,415
sigstore/cosign,2531,haydentherapper,72,435,1,1,39,192,cpanato,2,111,627
sigstore/cosign,2528,ChristianCiach,442,2896,2,1,35,218,ChristianCiach,1,477,3114
sigstore/cosign,2526,ep4sh,257,1920,5,4,398,2243,ChristianCiach|developer-guy|ep4sh|znewman01,4,655,4163
sigstore/cosign,2518,znewman01,28,225,3,2,223,1470,ivanayov|znewman01,2,251,1695
sigstore/cosign,2517,haydentherapper,79,528,0,0,0,0,,1,79,528
sigstore/cosign,2516,znewman01,275,1667,3,3,442,2716,dlorenc|kpcyrd|sudo-bmitch,4,717,4383
sigstore/cosign,2511,asraa,99,627,0,0,0,0,,1,99,627
sigstore/cosign,2510,znewman01,445,3102,3,3,139,822,eddiezane|krisharyan|znewman01,3,584,3924
sigstore/cosign,2508,ep4sh,39,250,8,4,205,1134,developer-guy|ep4sh|github-actions[bot]|hectorj2f,4,244,1384
sigstore/cosign,2507,zctmdc,190,1409,2,1,29,167,haydentherapper,2,219,1576
sigstore/cosign,2497,asraa,101,1677,0,0,0,0,,1,101,1677
sigstore/cosign,2495,odeke-em,296,2279,0,0,0,0,,1,296,2279
sigstore/cosign,2494,spiffcs,334,3645,0,0,0,0,,1,334,3645
sigstore/cosign,2489,ianlewis,219,1398,1,1,40,261,ianlewis,1,259,1659
sigstore/cosign,2488,haydentherapper,125,872,7,4,162,954,dmitris|haydentherapper|hectorj2f|znewman01,4,287,1826
sigstore/cosign,2487,dimitar-dimitrow,73,491,5,3,315,2045,dimitar-dimitrow|github-actions[bot]|hectorj2f,3,388,2536
sigstore/cosign,2486,tuananh,97,611,1,1,57,348,znewman01,2,154,959
sigstore/cosign,2485,tuananh,183,1220,1,1,10,55,tuananh,1,193,1275
sigstore/cosign,2480,znewman01,421,4321,9,3,182,971,github-actions[bot]|upodroid|znewman01,3,603,5292
sigstore/cosign,2478,JanZerebecki,442,2472,4,2,723,4297,JanZerebecki|znewman01,2,1165,6769
sigstore/cosign,2477,kameshsampath,144,897,7,5,446,2707,asraa|eumel8|github-actions[bot]|imjasonh|kameshsampath,5,590,3604
sigstore/cosign,2476,chaospuppy,332,2125,2,2,79,516,chaospuppy|znewman01,2,411,2641
sigstore/cosign,2472,znewman01,177,1104,4,3,353,2163,dmitris|haydentherapper|znewman01,3,530,3267
sigstore/cosign,2471,znewman01,270,1781,7,5,256,1433,Xynnn007|haydentherapper|ivanayov|priyawadhwa|znewman01,5,526,3214
sigstore/cosign,2466,asraa,363,2341,18,5,2392,14800,asraa|haydentherapper|hectorj2f|vaikas|znewman01,5,2755,17141
sigstore/cosign,2462,kpk47,84,610,5,3,286,1707,asraa|lcarva|znewman01,4,370,2317
sigstore/cosign,2443,houdini91,104,663,0,0,0,0,,1,104,663
sigstore/cosign,2442,JustinJNEAL,102,672,6,3,424,3105,JustinJNEAL|cpanato|znewman01,3,526,3777
sigstore/cosign,2434,tetsuo-cpp,272,1570,12,6,3187,18175,bobcallaway|di|haydentherapper|steiza|tetsuo-cpp|znewman01,6,3459,19745
sigstore/cosign,2433,quadrinho,1011,8410,2,2,70,446,hectorj2f|quadrinho,2,1081,8856
sigstore/cosign,2432,johanngyger,81,576,3,3,297,1735,blairdrummond|imjasonh|znewman01,4,378,2311
sigstore/cosign,2428,quadrinho,264,1643,2,2,89,554,hectorj2f|quadrinho,2,353,2197
sigstore/cosign,2421,SaiJyothiGudibandi,99,643,2,1,63,329,znewman01,2,162,972
sigstore/cosign,2419,patflynn,71,427,3,2,105,563,asraa|haydentherapper,3,176,990
sigstore/cosign,2417,loresuso,148,944,3,3,56,342,dlorenc|loresuso|znewman01,3,204,1286
sigstore/cosign,2416,Footur,137,948,6,3,193,1300,Footur|developer-guy|znewman01,3,330,2248
sigstore/cosign,2415,asraa,146,955,0,0,0,0,,1,146,955
sigstore/cosign,2413,L1ghtman2k,293,1840,2,2,44,357,L1ghtman2k|vaikas,2,337,2197
sigstore/cosign,2404,toddysm,134,884,5,3,169,939,dlorenc|toddysm|trevrosen,3,303,1823
sigstore/cosign,2403,toddysm,217,1499,5,3,333,1867,dlorenc|toddysm|znewman01,3,550,3366
sigstore/cosign,2398,haydentherapper,238,1523,4,2,515,2992,AnishShah|haydentherapper,2,753,4515
sigstore/cosign,2396,rajpratik71,73,554,4,2,105,607,rajpratik71|znewman01,2,178,1161
sigstore/cosign,2395,L1ghtman2k,8,54,0,0,0,0,,1,8,54
sigstore/cosign,2394,chunteck,156,1034,16,8,1299,9489,Dentrax|SantiagoTorres|chunteck|developer-guy|github-actions[bot]|matglas|upodroid|znewman01,8,1455,10523
sigstore/cosign,2384,toddysm,138,800,6,5,243,1362,cpanato|dlorenc|haydentherapper|jeremyrickard|toddysm,5,381,2162
sigstore/cosign,2382,haydentherapper,263,1666,0,0,0,0,,1,263,1666
sigstore/cosign,2377,knechtionscoding,89,596,0,0,0,0,,1,89,596
sigstore/cosign,2376,haydentherapper,164,1013,29,9,1618,9813,Dentrax|asraa|bobcallaway|haydentherapper|hectorj2f|mtrmac|priyawadhwa|xopham|znewman01,9,1782,10826
sigstore/cosign,2372,AaronLuo3296,138,890,6,2,306,1868,AaronLuo3296|dlorenc,2,444,2758
sigstore/cosign,2367,lehors,78,596,2,2,16,92,developer-guy|lehors,2,94,688
sigstore/cosign,2356,msmeissn,101,660,3,1,181,1020,bailey-coding,2,282,1680
sigstore/cosign,2355,rnachire,284,2204,3,2,56,344,hectorj2f|rnachire,2,340,2548
sigstore/cosign,2354,upodroid,293,2210,3,3,794,9658,asraa|upodroid|znewman01,3,1087,11868
sigstore/cosign,2345,beltran-rubo,66,426,0,0,0,0,,1,66,426
sigstore/cosign,2333,znewman01,222,1644,0,0,0,0,,1,222,1644
sigstore/cosign,2331,priyawadhwa,106,562,13,5,1100,6047,asraa|haydentherapper|hectorj2f|priyawadhwa|znewman01,5,1206,6609
sigstore/cosign,2330,priyawadhwa,66,336,1,1,8,48,hectorj2f,2,74,384
sigstore/cosign,2329,S0b1t,153,925,3,3,434,3037,S0b1t|yiakwy|znewman01,3,587,3962
sigstore/cosign,2320,asraa,149,982,11,3,419,2395,asraa|haydentherapper|znewman01,3,568,3377
sigstore/cosign,2318,Dentrax,461,3476,2,2,45,207,asraa|znewman01,3,506,3683
sigstore/cosign,2307,ChristianCiach,250,1566,15,4,1866,11478,ChaosInTheCRD|ChristianCiach|lcarva|znewman01,4,2116,13044
sigstore/cosign,2300,nicolaevladescu,71,392,5,2,1585,9354,nicolaevladescu|znewman01,2,1656,9746
sigstore/cosign,2298,gerhard,332,3198,5,4,548,3452,ChristianCiach|gerhard|richlander|znewman01,4,880,6650
sigstore/cosign,2296,trondat,85,615,2,2,276,1930,cpanato|znewman01,3,361,2545
sigstore/cosign,2294,asraa,353,2423,1,1,25,125,asraa,1,378,2548
sigstore/cosign,2290,souleb,54,322,1,1,7,34,developer-guy,2,61,356
sigstore/cosign,2279,maxking,223,1470,5,4,344,2058,dlorenc|haydentherapper|maxking|znewman01,4,567,3528
sigstore/cosign,2277,RTann,314,1980,1,1,7,44,RTann,1,321,2024
sigstore/cosign,2275,asraa,36,247,0,0,0,0,,1,36,247
sigstore/cosign,2267,znewman01,229,2176,6,4,498,2890,Mukuls77|hectorj2f|znewman01|zoltani,4,727,5066
sigstore/cosign,2265,adammfrank,309,2923,3,2,176,1012,lancew-q|znewman01,3,485,3935
sigstore/cosign,2264,chipzoller,435,3216,15,6,514,3250,JimBugwadia|asraa|chipzoller|datosh|developer-guy|mattmoor,6,949,6466
sigstore/cosign,2258,vaikas,65,425,1,1,7,47,cpanato,2,72,472
sigstore/cosign,2255,znewman01,338,2041,7,4,432,2611,haydentherapper|jku|vaikas|znewman01,4,770,4652
sigstore/cosign,2253,znewman01,115,664,7,3,260,1650,asraa|cpanato|znewman01,3,375,2314
sigstore/cosign,2240,ybelMekk,322,3270,1,1,16,69,ybelMekk,1,338,3339
sigstore/cosign,2237,znewman01,310,2572,0,0,0,0,,1,310,2572
sigstore/cosign,2236,todaywasawesome,87,535,8,3,1014,5972,asraa|xmudrii|znewman01,4,1101,6507
sigstore/cosign,2230,chaospuppy,101,619,4,2,441,3266,chaospuppy|hectorj2f,2,542,3885
sigstore/cosign,2222,hirokuni-kitahara,236,1614,6,3,233,1436,asraa|hirokuni-kitahara|znewman01,3,469,3050
sigstore/cosign,2219,asraa,68,395,4,2,136,712,asraa|haydentherapper,2,204,1107
sigstore/cosign,2216,developer-guy,186,1335,0,0,0,0,,1,186,1335
sigstore/cosign,2215,developer-guy,157,921,1,1,51,350,znewman01,2,208,1271
sigstore/cosign,2214,trondat,114,815,4,3,307,3217,cpanato|dlorenc|trondat,3,421,4032
sigstore/cosign,2210,znewman01,145,925,26,5,2472,15176,ChaosInTheCRD|Namanl2001|haydentherapper|kpk47|znewman01,5,2617,16101
sigstore/cosign,2209,rajpratik71,22,158,11,3,1087,6839,haydentherapper|rajpratik71|znewman01,3,1109,6997
sigstore/cosign,2208,atoy3731,276,2304,7,5,510,3798,ChristianCiach|VenutNSA|qiuyi666|zackbradys|znewman01,6,786,6102
sigstore/cosign,2198,patflynn,91,602,2,2,55,321,asraa|var-sdk,3,146,923
sigstore/cosign,2197,lcarva,356,2957,1,1,19,107,asraa,2,375,3064
sigstore/cosign,2194,asraa,390,2593,8,3,752,4547,asraa|dlorenc|haydentherapper,3,1142,7140
sigstore/cosign,2189,turbobobbytraykov,139,901,1,1,88,531,turbobobbytraykov,1,227,1432
sigstore/cosign,2186,dirien,69,483,0,0,0,0,,1,69,483
sigstore/cosign,2178,konthamvivek,103,628,2,1,41,232,dlorenc,2,144,860
sigstore/cosign,2170,jean3x7,59,403,2,2,216,1360,github-actions[bot]|haydentherapper,3,275,1763
sigstore/cosign,2161,Ikke,236,1684,2,1,11,56,znewman01,2,247,1740
sigstore/cosign,2158,otms61,348,2612,4,2,89,516,chipzoller|dlorenc,3,437,3128
sigstore/cosign,2154,vaikas,197,1299,2,2,78,416,cpanato|dlorenc,3,275,1715
sigstore/cosign,2149,cldmnky,161,990,2,2,30,144,cldmnky|dlorenc,2,191,1134
